title,category,content_raw,content_clean,is_ai,ai_type,char_count,raw_length,sentence_count,avg_sentence_len,sentence_len_std,total_tokens,noun_count,verb_count,adjective_count,adverb_count,josa_count,noun_ratio,verb_ratio,adjective_ratio,adverb_ratio,josa_ratio,noun_density,josa_density,friendly_ending_count,llm_style_count,period_count,exclamation_count,question_count,tilde_count,punctuation_ratio
2020년 연말정산 소득공제 신고서 양식,전문_정보,2020년 연말정산 소득공제 신고서 양식입니다. 정확히 말씀 드리자면 2019년 소득에 대한 연말정산용입니다. 연말정산 소득공제신고서는 매년 줄어들고 글씨 채워놓기도 힘들어 지네요.... ,2020년 연말정산 소득공제 신고서 양식입니다. 정확히 말씀 드리자면 2019년 소득에 대한 연말정산용입니다. 연말정산 소득공제신고서는 매년 줄어들고 글씨 채워놓기도 힘들어 지네요.,0,Human,82,101,3,27.333333333333332,4.109609335312651,31,15,4,4,0,3,0.4838709677419355,0.12903225806451613,0.12903225806451613,0.0,0.0967741935483871,0.18292682926829268,0.036585365853658534,0,0,3,0,0,0,0.036585365853658534
2019년 달라진 개정세법 및 2020년 홈텍스 연말정산 신고서... ,전문_정보,달라진을 하면서 오랜만에 여유를 느꼈어요. 바쁜 와중에 잠깐 쉬어가는 시간이 생긴 것 같아서 꽤 괜찮은 하루였답니다. 처음 가보는 분들도 크게 부담 없이 즐길 수 있을 것 같아요. 사진으로 남겨두기에도 괜찮아서 기억에 오래 남을 것 같아요.,달라진을 하면서 오랜만에 여유를 느꼈어요. 바쁜 와중에 잠깐 쉬어가는 시간이 생긴 것 같아서 꽤 괜찮은 하루였답니다. 처음 가보는 분들도 크게 부담 없이 즐길 수 있을 것 같아요. 사진으로 남겨두기에도 괜찮아서 기억에 오래 남을 것 같아요.,1,AI_v1,100,134,4,25.0,4.301162633521313,52,19,9,7,2,9,0.36538461538461536,0.17307692307692307,0.1346153846153846,0.038461538461538464,0.17307692307692307,0.19,0.09,3,0,4,0,0,0,0.04
연말정산 간소화서비스 기간 2020년 공제 팁 환급 더받자,전문_정보,후 연말정산 완료 매년 연말 직장인이라면 준비해야 하는 '13월의 월급' 연말정산 어떻게 하면 더 환급... 국세청이 질의응답(Q&amp;A) 형태로 알아본 2020년 연말정산 도움말. 인적공제를 받기 위한 부양가족의 연간... ,후 연말정산 완료 매년 연말 직장인이라면 준비해야 하는 13월의 월급 연말정산 어떻게 하면 더 환급. 국세청이 질의응답 Q A 형태로 알아본 2020년 연말정산 도움말. 인적공제를 받기 위한 부양가족의 연간.,0,Human,88,116,3,29.333333333333332,10.208928554075703,43,23,5,1,0,6,0.5348837209302325,0.11627906976744186,0.023255813953488372,0.0,0.13953488372093023,0.26136363636363635,0.06818181818181818,0,0,3,0,0,0,0.03409090909090909
2020년 연말정산! 구매하신 보청기 의료비 세액공제 받으세요~,전문_정보,연말이 되면 연말정산으로 준비들을 많이 하시는데요 보청기도 의료비 세액공제 받을수 있다는 점... 받고 연말정산에 도움 받기를 바랍니다. 2020년도 얼마 남지 않았네요 남은 20년도 마무리 잘 하시길... ,연말이 되면 연말정산으로 준비들을 많이 하시는데요 보청기도 의료비 세액공제 받을수 있다는 점. 받고 연말정산에 도움 받기를 바랍니다. 2020년도 얼마 남지 않았네요 남은 20년도 마무리 잘 하시길.,0,Human,86,111,3,28.666666666666668,9.809292646374775,39,14,10,1,1,5,0.358974358974359,0.2564102564102564,0.02564102564102564,0.02564102564102564,0.1282051282051282,0.16279069767441862,0.05813953488372093,0,0,3,0,0,0,0.03488372093023256
2020년 연말정산 _ 소득세액공제신고서 작성법_동영상,전문_정보,연말정산 사진 몇 장 찍어뒀다. 나중에 보면 별거 아닐 수도 있는데 그때 분위기가 있어서 남겨둠. 정리는 천천히 해야겠다. 다음엔 다른 메뉴도 봐야 할 듯. 시간 맞으면 한 번쯤 들를만함. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다.,연말정산 사진 몇 장 찍어뒀다. 나중에 보면 별거 아닐 수도 있는데 그때 분위기가 있어서 남겨둠. 정리는 천천히 해야겠다. 다음엔 다른 메뉴도 봐야 할 듯. 시간 맞으면 한 번쯤 들를만함. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다.,1,AI_v2,97,132,6,16.166666666666668,5.610010893235612,54,22,13,3,1,8,0.4074074074074074,0.24074074074074073,0.05555555555555555,0.018518518518518517,0.14814814814814814,0.2268041237113402,0.08247422680412371,0,0,6,0,0,0,0.061855670103092786
2020년 연말정산 13월의 월급... 소득공제가 달라졌습니다.,전문_정보,"연말정산 13월의는 시작은 귀찮았는데 하다 보니 괜찮았다. 엄청 의미 있는 건 아니고, 그래도 하루가 조금 정리된 느낌. 기대치를 낮추고 가면 무난한 정도. 급하게 정한 일정치고는 나쁘지 않았다. 시간 맞으면 한 번쯤 들를만함.",연말정산 13월의는 시작은 귀찮았는데 하다 보니 괜찮았다. 엄청 의미 있는 건 아니고 그래도 하루가 조금 정리된 느낌. 기대치를 낮추고 가면 무난한 정도. 급하게 정한 일정치고는 나쁘지 않았다. 시간 맞으면 한 번쯤 들를만함.,1,AI_v2,95,126,5,19.0,5.0990195135927845,48,17,8,6,2,6,0.3541666666666667,0.16666666666666666,0.125,0.041666666666666664,0.125,0.17894736842105263,0.06315789473684211,0,0,5,0,0,0,0.05263157894736842
개정된 2020년 &quot;연말정산 소득공제&quot; 모두보기...,전문_정보,연말정산 소득공제 2020 올해 확대된 소득공제 2020년 연말정산이 다가왔습니다. 특히 올해는 코로나19... 연말정산이란 무엇인가? 연말정산은 근로자가 한 해 동안 납부한 근로소득세를 정산하는 것을... ,연말정산 소득공제 2020 올해 확대된 소득공제 2020년 연말정산이 다가왔습니다. 특히 올해는 코로나19. 연말정산이란 무엇인가? 연말정산은 근로자가 한 해 동안 납부한 근로소득세를 정산하는 것을.,0,Human,89,111,4,22.25,11.691342951089922,40,19,4,0,1,9,0.475,0.1,0.0,0.025,0.225,0.21348314606741572,0.10112359550561797,0,0,3,0,1,0,0.0449438202247191
[강남역 맛집/강남역 샐러드] 피그인더가든,맛집_리뷰,"1.0 방문 일자 : 2019년 11월 20일 2.0 음식점명 : 피그인더가든 강남점 3.0 메뉴 : 다이어트,샐러드 7,900~ 3.1 연어 포케 12,900 3.2 크리스피 포크벨리 13,900 - 스쿱 샐러드: 그릴드 머쉬룸, 클래식 포테이토 3.3 머쉬룸... ",1.0 방문 일자 2019년 11월 20일 2.0 음식점명 피그인더가든 강남점 3.0 메뉴 다이어트 샐러드 7 900~ 3.1 연어 포케 12 900 3.2 크리스피 포크벨리 13 900 스쿱 샐러드 그릴드 머쉬룸 클래식 포테이토 3.3 머쉬룸.,0,Human,104,137,7,14.857142857142858,9.65739644637461,44,23,1,1,0,0,0.5227272727272727,0.022727272727272728,0.022727272727272728,0.0,0.0,0.22115384615384615,0.0,0,0,7,0,0,1,0.07692307692307693
[텐바이텐] 커버리쉬 아이폰케이스 내돈내산 후기,상품_리뷰,"#내돈내산 #커버리쉬 #아이폰케이스 #아이폰12케이스 #자개케이스 #카메라보호케이스 #TPU케이스 최근... 파스텔 플루이드 매트 풀커버 실리콘 카메라보호 케이스 정가 11,900원 (현재 할인가 9,520원) 사진 출처... ",최근. 파스텔 플루이드 매트 풀커버 실리콘 카메라보호 케이스 정가 11 900원 현재 할인가 9 520원 사진 출처.,0,Human,49,65,2,24.5,21.5,23,16,0,0,0,1,0.6956521739130435,0.0,0.0,0.0,0.043478260869565216,0.32653061224489793,0.02040816326530612,0,0,2,0,0,0,0.04081632653061224
내돈내산 아이폰11프로맥스케이스 Fur퍼케이스 이쁨주의♡,상품_리뷰,내돈내산 아이폰11프로맥스케이스 잘된케이스 Fur퍼시즌체인케이스 이쁨주의♡ 안녕하세요 그레이스입니다 :) 아이폰11프로맥스 출시하고 핸드폰을 바꿨었는데 며칠만에 길바닥에서 넘어져 새 핸드폰... ,내돈내산 아이폰11프로맥스케이스 잘된케이스 Fur퍼시즌체인케이스 이쁨주의 안녕하세요 그레이스입니다 아이폰11프로맥스 출시하고 핸드폰을 바꿨었는데 며칠만에 길바닥에서 넘어져 새 핸드폰.,0,Human,87,102,1,87.0,0.0,39,22,3,3,0,4,0.5641025641025641,0.07692307692307693,0.07692307692307693,0.0,0.10256410256410256,0.25287356321839083,0.04597701149425287,0,0,1,0,0,0,0.011494252873563218
아르노 아이폰 11 프로 케이스 추천 핸드폰목줄 내돈내산,상품_리뷰,"아르노 아이폰 후기 남겨보면, 처음엔 반신반의했지만 써볼수록 편한 점이 많았어요. 아쉬운 부분도 있지만 재구매를 고민할 정도는 됩니다. 처음 가보는 분들도 크게 부담 없이 즐길 수 있을 것 같아요. 전체적으로 무난하면서도 기분 좋게 마무리할 수 있었어요.",아르노 아이폰 후기 남겨보면 처음엔 반신반의했지만 써볼수록 편한 점이 많았어요. 아쉬운 부분도 있지만 재구매를 고민할 정도는 됩니다. 처음 가보는 분들도 크게 부담 없이 즐길 수 있을 것 같아요. 전체적으로 무난하면서도 기분 좋게 마무리할 수 있었어요.,1,AI_v1,107,141,4,26.75,4.815340071064556,55,22,11,8,1,7,0.4,0.2,0.14545454545454545,0.01818181818181818,0.12727272727272726,0.205607476635514,0.06542056074766354,1,0,4,0,0,0,0.037383177570093455
[직장 정보] 2020년 연말정산! 달라진 공제 항목은?,전문_정보,직장은 별일 아닌 듯해도 막상 겪어보니 나름 의미가 있었어요. 작은 변화였지만 하루 분위기가 달라져서 기분 좋게 마무리했답니다. 전체적으로 무난하면서도 기분 좋게 마무리할 수 있었어요. 다음에는 조금 더 여유 있게 다시 가보고 싶어요.,직장은 별일 아닌 듯해도 막상 겪어보니 나름 의미가 있었어요. 작은 변화였지만 하루 분위기가 달라져서 기분 좋게 마무리했답니다. 전체적으로 무난하면서도 기분 좋게 마무리할 수 있었어요. 다음에는 조금 더 여유 있게 다시 가보고 싶어요.,1,AI_v1,100,131,4,25.0,3.24037034920393,48,21,10,7,0,5,0.4375,0.20833333333333334,0.14583333333333334,0.0,0.10416666666666667,0.21,0.05,1,0,4,0,0,0,0.04
연말정산 변경된 내용 &amp; 세액공제 혜택 받을 수 있는 꿀팁!,전문_정보,올해는 조용한 연말을 보낼 것 같습니다. 많은 분들이 코로나19 때문에 2020년을 리셋하자는 얘기가 있을 정도로 힘든 한 해였죠. 누구라할 것 없이 모두가 힘들었기 때문에 연말정산 공제율이나... ,올해는 조용한 연말을 보낼 것 같습니다. 많은 분들이 코로나19 때문에 2020년을 리셋하자는 얘기가 있을 정도로 힘든 한 해였죠. 누구라할 것 없이 모두가 힘들었기 때문에 연말정산 공제율이나.,0,Human,83,108,3,27.666666666666668,8.993825042154695,46,15,5,6,1,10,0.32608695652173914,0.10869565217391304,0.13043478260869565,0.021739130434782608,0.21739130434782608,0.18072289156626506,0.12048192771084337,0,0,3,0,0,0,0.03614457831325301
[일상] 2020년 연말정산 소득공제 추가로 받는 항목 알아보기,전문_정보,"연말정산 정의 국세청에서 1년 동안 간이세액표에 따라 거둬들인 근로소득세를 연말에 다시 따져보고... 소득 공제가 가능하다. 2020년 연말정산 변경사항 급여가 7,000만 원 이하인 경우 19. 7. 1. 이후 박물관... ",연말정산 정의 국세청에서 1년 동안 간이세액표에 따라 거둬들인 근로소득세를 연말에 다시 따져보고. 소득 공제가 가능하다. 2020년 연말정산 변경사항 급여가 7 000만 원 이하인 경우 19. 7. 1. 이후 박물관.,0,Human,93,121,6,15.5,15.553670520705609,47,23,3,1,0,7,0.48936170212765956,0.06382978723404255,0.02127659574468085,0.0,0.14893617021276595,0.24731182795698925,0.07526881720430108,0,0,6,0,0,0,0.06451612903225806
&lt;강남역 맛집&gt; 바비레드,맛집_리뷰,"&lt;강남역 다녀왔는데 생각보다 분위기가 편해서 좋았어요. 음식도 깔끔하게 나와서 부담 없이 먹기 괜찮았고, 다음에 근처 가면 또 들러보고 싶더라고요. 개인적으로는 너무 과하지 않은 점이 마음에 들었어요. 짧게 들렀지만 생각보다 알차게 시간을 보냈어요.",강남역 다녀왔는데 생각보다 분위기가 편해서 좋았어요. 음식도 깔끔하게 나와서 부담 없이 먹기 괜찮았고 다음에 근처 가면 또 들러보고 싶더라고요. 개인적으로는 너무 과하지 않은 점이 마음에 들었어요. 짧게 들렀지만 생각보다 알차게 시간을 보냈어요.,1,AI_v1,106,137,4,26.5,6.726812023536855,48,17,9,6,2,9,0.3541666666666667,0.1875,0.125,0.041666666666666664,0.1875,0.16037735849056603,0.08490566037735849,1,0,4,0,0,0,0.03773584905660377
드는 아이폰11케이스 GET!!! 하트그립톡케이스 내돈내산 후기,상품_리뷰,ㅎㅎ 그래도 하드도 이뻐요  하 이번 케이스는 질리지말고 오래가자.. #아이폰케이스 #아이폰11케이스 #아이폰11케이스추천 #하트그립톡 #하트그립톡케이스 #자석하트그립톡 #아이폰11블랙 #비쥬얼팩토리 #내돈내산,그래도 하드도 이뻐요 하 이번 케이스는 질리지말고 오래가자.,0,Human,26,33,1,26.0,0.0,12,3,2,1,2,2,0.25,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.11538461538461539,0.07692307692307693,0,0,1,0,0,0,0.038461538461538464
[편리한연말정산] 공제신고서작성하기_STEP 01 기본사항입력,전문_정보,편리한연말정산 - 공제신고서작성하기 - STEP 01 기본사항입력 연말정산간소화 자료를 조회한 후... 이것은 2020년에 회사에서 매월 공제하는 소득세를 많이 공제 할 것이냐 적게 할 것이냐를 선택하는 것으로... ,편리한연말정산 공제신고서작성하기 STEP 01 기본사항입력 연말정산간소화 자료를 조회한 후. 이것은 2020년에 회사에서 매월 공제하는 소득세를 많이 공제 할 것이냐 적게 할 것이냐를 선택하는 것으로.,0,Human,89,112,2,44.5,1.5,48,22,6,1,1,9,0.4583333333333333,0.125,0.020833333333333332,0.020833333333333332,0.1875,0.24719101123595505,0.10112359550561797,0,0,2,0,0,0,0.02247191011235955
"제로페이 가맹점 찾기, 연말정산 소득공제 받는 법!",전문_정보,제로페이 관련해서 소소하게 기록해봤어요. 특별한 일은 아니었지만 막상 지나고 보니 은근 기억에 남아서 이렇게 남겨두고 싶더라고요. 기대보다 편하게 즐길 수 있어서 만족스러운 시간이었답니다. 다음에는 조금 더 여유 있게 다시 가보고 싶어요.,제로페이 관련해서 소소하게 기록해봤어요. 특별한 일은 아니었지만 막상 지나고 보니 은근 기억에 남아서 이렇게 남겨두고 싶더라고요. 기대보다 편하게 즐길 수 있어서 만족스러운 시간이었답니다. 다음에는 조금 더 여유 있게 다시 가보고 싶어요.,1,AI_v1,103,133,4,25.75,7.562241731127087,45,17,11,7,1,5,0.37777777777777777,0.24444444444444444,0.15555555555555556,0.022222222222222223,0.1111111111111111,0.1650485436893204,0.04854368932038835,2,0,4,0,0,0,0.038834951456310676
내돈내산/아이폰11프로 무선충전기&amp;거치대 / 리큐엠 무선... ,상품_리뷰,핸드폰 배터리가 저세상 ㅠㅠㅠ 그래서 usb충전기를 꽂으면서 일하는데 아이폰은 하단에 배터리를... http://naver.me/F553p3jP #리큐엠 #무선충전기 #거치대 #아이폰거치대 #아이폰무선충전기 #아이폰무선거치대... ,핸드폰 배터리가 저세상 그래서 usb충전기를 꽂으면서 일하는데 아이폰은 하단에 배터리를.,0,Human,40,49,1,40.0,0.0,19,8,2,0,1,5,0.42105263157894735,0.10526315789473684,0.0,0.05263157894736842,0.2631578947368421,0.2,0.125,0,0,1,0,0,0,0.025
[강남역 맛집] 강남 돈코츠 일본라멘 유타로 (점심맥주팜^^),맛집_리뷰,오랜만에 근처에서 밥 먹을 곳 찾다가 강남역 강남에 들렀어요. 맛이 자극적이지 않고 양도 적당해서 만족했답니다. 웨이팅만 조금 피하면 더 좋을 것 같아요. 기대보다 편하게 즐길 수 있어서 만족스러운 시간이었답니다. 개인적으로는 너무 과하지 않은 점이 마음에 들었어요.,오랜만에 근처에서 밥 먹을 곳 찾다가 강남역 강남에 들렀어요. 맛이 자극적이지 않고 양도 적당해서 만족했답니다. 웨이팅만 조금 피하면 더 좋을 것 같아요. 기대보다 편하게 즐길 수 있어서 만족스러운 시간이었답니다. 개인적으로는 너무 과하지 않은 점이 마음에 들었어요.,1,AI_v1,114,149,5,22.8,3.3105890714493698,57,21,9,7,1,11,0.3684210526315789,0.15789473684210525,0.12280701754385964,0.017543859649122806,0.19298245614035087,0.18421052631578946,0.09649122807017543,3,0,5,0,0,0,0.043859649122807015
